74,2,360,-558.5689,18.39,6.32,4482,0.003304,0.8,138.4,0,,0,0,9.93e-05
75,4,360,-547.6445,16.47,3.22,4361,0.004075,0.6,136.2,0,,0,0,9.92e-05
76,1,360,-297.4088,42.13,0.46,1245,0.004314,0.9,23.3,1,"SRC_V4N_N04,SRC_RM_AB_N08,SRC_V2_N12",3,0,9.92e-05
77,0,360,-280.8883,38.02,1.32,1172,0.004105,1.0,22.4,1,"SRC_RM_BC_N09,EXT_N_N05_in,EXT_N_N06_in",3,0,9.91e-05
78,5,360,-563.5524,15.16,4.35,3831,0.008527,0.5,141.8,1,"SRC_RM_BC_N09,SRC_V3N_N03",2,0,9.9e-05
79,1,360,-310.0599,42.85,1.98,1250,0.003518,0.9,24.7,0,,0,0,9.9e-05
80,6,360,-569.6307,15.9,3.17,3915,0.002754,0.4,130.9,0,,0,0,9.89e-05
81,9,360,-537.3995,14.11,3.72,3748,0.005685,0.1,134.0,0,,0,0,9.88e-05
82,8,360,-573.2143,13.24,3.71,3443,0.005005,0.2,137.5,1,"SRC_R1_AB_N02,SRC_V6_N06",2,0,9.88e-05
83,7,360,-537.4902,14.69,3.15,3660,0.003838,0.3,138.6,0,,0,0,9.87e-05
84,3,360,-700.569,13.31,5.21,4099,0.003931,0.7,129.2,0,,0,0,9.86e-05
85,2,360,-648.9675,15.94,4.46,4330,0.004224,0.8,144.1,0,,0,0,9.85e-05
86,0,360,-576.2818,17.57,4.2,4638,0.008614,1.0,132.8,0,,0,0,9.84e-05
87,4,360,-999.858,12.21,6.57,3678,0.006856,0.6,148.1,1,"SRC_V5S_N09,SRC_R1_EF_N06",2,0,9.83e-05
88,5,360,-561.34,12.99,4.37,4044,0.004527,0.5,149.8,0,,0,0,9.83e-05
89,4,360,-281.7861,38.93,1.1,1216,0.004093,0.6,24.6,1,"EXT_N_N04_in,SRC_RM_AB_N08",2,0,9.82e-05
90,6,360,-646.4535,15.19,4.64,3885,0.010224,0.4,143.5,0,,0,0,9.81e-05
91,9,360,-980.9173,12.79,5.2,3699,0.004387,0.1,140.0,1,"SRC_R1_AB_N01,EXT_S_N11_in,SRC_R2_BC_N13",3,0,9.8e-05
92,8,360,-514.4638,14.91,3.92,3879,0.007389,0.2,141.7,0,,0,0,9.79e-05
93,1,360,-1022.5395,14.42,5.53,4218,0.005341,0.9,150.8,1,"SRC_R2_BC_N13,SRC_RM_CD_N09,SRC_R1_CD_N04",3,0,9.78e-05
94,7,360,-644.3105,16.23,3.15,3574,0.003752,0.3,136.6,1,"EXT_N_N06_in,SRC_RM_BC_N09",2,0,9.77e-05
